SMILES,Malaria
OC(=O)C(F)(F)F.COc1ccc(CNC2CCN(C)CC2)cc1-c1ccc(c(C)c1)S(=O)(=O)NCCc1ccccn1,0.059995014008479584
OC(=O)C(F)(F)F.COc1ccc(CNCc2ccccc2)cc1-c1ccc(c(C)c1)S(=O)(=O)NCCN1CCCC1,-0.0674991861131192
OC(=O)C(F)(F)F.Fc1ccc(CNCc2cccc(c2)-c2ccc(s2)S(=O)(=O)NCCN2CCCC2)cc1,-0.11673454200062142
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(s1)-c1cccc(CNCc2ccsc2)c1,-0.047734250313345064
OC(=O)C(F)(F)F.Fc1ccc(CNCc2cccc(c2)-c2ccc(c(F)c2)S(=O)(=O)NCCN2CCCC2)cc1,-0.10377146882219634
OC(=O)C(F)(F)F.Fc1ccc(CNCc2cccc(c2)-c2cccc(c2)S(=O)(=O)NCCN2CCCC2)cc1,-0.07142424983905403
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1cccc(c1)-c1cccc(CNCc2ccsc2)c1,-0.05963351251430869
OC(=O)C(F)(F)F.Cc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1cccc(CNCc2ccc(F)cc2)c1,-0.1355921218262987
OC(=O)C(F)(F)F.Cc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1cccc(CNC2CCCC2)c1,0.09188908970329769
OC(=O)C(F)(F)F.Fc1ccc(CNCc2ccc(cc2)-c2ccc(cc2)S(=O)(=O)NCCN2CCCC2)cc1,-0.10036801900762617
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(cc1)-c1ccc(CNCc2ccsc2)cc1,-0.06926420681397585
OC(=O)C(F)(F)F.COc1ccc(cc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CNCc2ccc(F)cc2)cc1,-0.13598459108821503
OC(=O)C(F)(F)F.COc1ccc(cc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CNCc2ccsc2)cc1,-0.10018313658208922
OC(=O)C(F)(F)F.Fc1ccc(CNCc2ccc(cc2)-c2ccc(s2)S(=O)(=O)NCCN2CCCC2)cc1,-0.07665804294222212
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(s1)-c1ccc(CNCc2ccsc2)cc1,-0.07966755854852153
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(s1)-c1ccc(CN2Cc3ccccc3C2)cc1,-0.03152155038661338
OC(=O)C(F)(F)F.Fc1ccc(CNCc2ccc(cc2)-c2ccc(c(F)c2)S(=O)(=O)NCCN2CCCC2)cc1,0.10784966193842292
OC(=O)C(F)(F)F.Fc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CNCc2ccsc2)cc1,-0.09168189808663017
OC(=O)C(F)(F)F.Fc1ccc(CNCc2ccc(cc2)-c2cccc(c2)S(=O)(=O)NCCN2CCCC2)cc1,-0.6298668982930509
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1cccc(c1)-c1ccc(CNCc2ccsc2)cc1,-0.0948870105631591
OC(=O)C(F)(F)F.Cc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CNCc2ccc(F)cc2)cc1,-0.14317066451060417
OC(=O)C(F)(F)F.Cc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CNCc2ccsc2)cc1,-0.13992192845984416
OC(=O)C(F)(F)F.Cc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CN2Cc3ccccc3C2)cc1,-0.014814696366888256
OC(=O)C(F)(F)F.COc1ccc(CNCc2ccc(F)cc2)cc1-c1ccc(cc1)S(=O)(=O)NCCN1CCCC1,0.018029585192108167
OC(=O)C(F)(F)F.COc1ccc(CNCc2ccc(F)cc2)cc1-c1ccc(OC)c(c1)S(=O)(=O)NCCN1CCCC1,-0.10430182412291676
OC(=O)C(F)(F)F.COc1ccc(CNCc2ccsc2)cc1-c1ccc(OC)c(c1)S(=O)(=O)NCCN1CCCC1,-0.0374960884664754
OC(=O)C(F)(F)F.COc1ccc(CNCc2ccc(F)cc2)cc1-c1ccc(s1)S(=O)(=O)NCCN1CCCC1,-0.15123849494282446
OC(=O)C(F)(F)F.COc1ccc(CNCc2ccsc2)cc1-c1ccc(s1)S(=O)(=O)NCCN1CCCC1,-0.1160388745079937
OC(=O)C(F)(F)F.COc1ccc(CNC2CCCC2)cc1-c1ccc(s1)S(=O)(=O)NCCN1CCCC1,-0.0978523935143054
Cl.CC(C)Cc1cn(-c2nc(cs2)-c2nc3ccccc3[nH]2)c2cc(Cl)ccc12,-0.31624986062133326
Cl.N[C@@H](CCNC1CCN(CC1)c1cccc(c1)C(F)(F)F)Cc1ccc(F)c(F)c1,0.10895508341601644
COc1ccc(F)cc1-c1ccccc1CNC(=O)CN(C)S(=O)(=O)c1cc(C)cc(Cl)c1C,-0.17727081309833204
COc1ccc(OC(C)CNC(=O)c2cc(ccc2-c2ccc(OC)cc2)N(=O)=O)cc1,0.06134013798530647
COc1ccc(cc1)-c1ccc(cc1C(=O)NCC(C)Oc1ccc(cc1)C(F)(F)F)N(=O)=O,-0.2598404720192891
Cc1cc(CN2C(N)=NC(C2=O)(c2ccccc2)c2ccccc2)c(o1)C(F)(F)F,-0.019356089633158376
Cc1[nH]c(C)c(-c2ccc(nc2)-c2ccc(OCC(F)(F)F)cc2)c(=O)c1Cl,-0.4095456243980638
COc1ccccc1CCC(C)(C)NC(=O)CC(CCc1ccccc1)Nc1ccc(C#N)c2ccccc12,-0.036661337885274634
CCC(CC)C(CC(=O)NC(C)(C)CCc1ccccc1OC)Nc1ccc(C#N)c2ccccc12,-0.0993145256410049
COc1cccc(c1)[C@@H](CC(=O)Nc1cc(ccc1OC)C(F)(F)F)Nc1ccc(C#N)c2ccccc12,-0.002873501500196607
Cc1[nH]c2c(NCc3ccc(F)cc3)nccc2c1C,0.13234907197278917
OC1CCN(CC2CCCCN2C(=O)c2cccc(c2)-c2cccc(c2)-c2nc3ccccc3[nH]2)C1,-0.13808460225927682
CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1cccc(c1)-c1nc2ccccc2[nH]1,-0.2728383105655764
CCc1nonc1NC(=O)c1oc2c(C)c(C)ccc2c1C,-0.0557942986228162
CC(=O)Nc1ccc(NC(=O)c2cc(n[nH]2)-c2cc(Cl)ccc2O)cc1,-0.7545690439893302
O=C(NCCN1CCCC1)c1ccc(cc1)-c1ccc(s1)-c1nc2ccccc2[nH]1,-0.027809502611969437
FC(F)(F)c1ccc2[nH]c(nc2c1)-c1ccc(s1)-c1ccc(cc1)C(=O)NCCN1CCCC1,-0.12371981201719928
Cc1cccc2nc([nH]c12)-c1ccc(s1)-c1ccc(cc1)C(=O)NCCN1CCCC1,-0.04542696385234373
Cc1cccc2nc([nH]c12)-c1ccc(s1)-c1cccc(c1)C(=O)NCCN1CCCC1,0.05604062983894449
Fc1ccc2[nH]c(nc2c1)-c1ccc(s1)-c1cccc(c1)C(=O)NCCN1CCCC1,0.18560164770683998
Cc1cccc2nc([nH]c12)-c1ccc(cc1)-c1ccc(cc1)C(=O)NCCN1CCCC1,-0.2844628016935005
Fc1ccc2[nH]c(nc2c1)-c1cccc(c1)-c1ccc(cc1)C(=O)NCCN1CCCC1,-0.11141577664479843
FC(F)(F)c1ccc2[nH]c(nc2c1)-c1ccc(cc1)-c1cccc(c1)C(=O)NCCN1CCCC1,-0.12363096115830209
Cc1cccc2nc([nH]c12)-c1cccc(c1)-c1cccc(c1)C(=O)NCCN1CCCC1,-0.07929359067122367
O=C(NCCN1CCCC1)c1cccc(c1)-c1ccc(cc1)-c1nc2ccccc2[nH]1,-0.036854486972736515
Fc1ccc2[nH]c(nc2c1)-c1ccc(cc1)-c1cccc(c1)C(=O)NCCN1CCCC1,-0.14128975612300365
COc1cc2CCN(Cc3ccc(NC(C)=O)s3)CCc2cc1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,-0.03650116572350833
CC(=O)Nc1ccc(CN2CCc3ccc(NS(=O)(=O)c4cccc(OCc5ccc(Cl)cc5)c4)cc3CC2)s1,-0.042870023924479486
Cc1[nH]c(C)c(-c2ccc(nc2)-c2ccc(cc2)C(F)F)c(=O)c1Cl,-0.6174124261156795
CC(C)CC(=O)Nc1cc(=O)[nH]c2nc(nn12)-c1ccccc1,-0.45463670975309256
O=C(Nc1cc(=O)[nH]c2nc(nn12)-c1ccccc1)C1CCCCC1,-0.3811895268451286
CCC(=O)Nc1cc(=O)[nH]c2nc(nn12)-c1ccc(Cl)cc1,-0.24377104766468186
O=C(C1CC1)N1c2ccccc2CCc2ccccc12,-0.07935885199628083
Cc1cc(Nc2ccc(Cl)cc2)n2nc(nc2n1)C(F)(F)F,-0.9311478479810475
COc1cccc(c1O)-c1c(C#N)c(N)nc2n(nc(C)c12)-c1ccccc1,-0.5489825747792574
CCCOc1ccc(cc1)C(=O)Nc1nonc1-c1ccc(OC)c(OC)c1,-0.0039263455147246756
CC(O)C1CCCCN1C(=O)c1ccc(cc1)-c1ccc(s1)-c1nc2ccccc2[nH]1,-0.015022873584506673
CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1ccc(s1)-c1nc2cccc(C)c2[nH]1,-0.1963038341679128
CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1ccc(s1)-c1nc2ccccc2[nH]1,-0.09796518373599018
CC(O)C1CCCCN1C(=O)c1ccc(cc1)-c1cccc(c1)-c1nc2cc(F)ccc2[nH]1,-0.26768444354761084
CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1ccc(cc1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,-0.16105244887155526
CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1cccc(c1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,-0.5527283875855606
CC(O)C1CCCCN1C(=O)c1ccc(cc1)-c1cccc(c1)-c1nc2cccc(C)c2[nH]1,-0.43032173672332463
CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1ccc(cc1)-c1nc2cc(F)ccc2[nH]1,-0.12971008212962748
CC(O)C1CCCCN1C(=O)c1ccc(cc1)-c1ccc(cc1)-c1nc2cc(F)ccc2[nH]1,-0.36107538293630825
CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1cccc(c1)-c1nc2cc(F)ccc2[nH]1,-0.27089757655572244
CC(C)(C)OC(=O)[C@H](CC(N)=O)NC(=O)c1ccc(cc1)-c1ccc(s1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,-0.5673914691755034
OC1CCN(CC2CCCCN2C(=O)c2ccc(cc2)-c2ccc(s2)-c2nc3ccccc3[nH]2)C1,0.020184792694655822
OC1CCN(CC2CCCCN2C(=O)c2ccc(cc2)-c2ccc(s2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)C1,-0.2519462675272139
OC1CCN(CC2CCCCN2C(=O)c2cccc(c2)-c2ccc(s2)-c2nc3cc(F)ccc3[nH]2)C1,-0.14549192585024884
OC1CCN(CC2CCCCN2C(=O)c2ccc(cc2)-c2cccc(c2)-c2nc3cc(F)ccc3[nH]2)C1,0.1470524337705951
OC1CCN(CC2CCCCN2C(=O)c2cccc(c2)-c2ccc(cc2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)C1,-0.33216214608433303
OC1CCN(CC2CCCCN2C(=O)c2cccc(c2)-c2cccc(c2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)C1,-0.5542237816909743
Cc1cccc2nc([nH]c12)-c1cccc(c1)-c1cccc(c1)C(=O)N1CCCCC1CN1CCC(O)C1,-0.3347131193456594
OC1CCN(CC2CCCCN2C(=O)c2ccc(cc2)-c2cccc(c2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)C1,-0.18582783951102122
OC1CCN(CC2CCCCN2C(=O)c2ccc(cc2)-c2ccc(cc2)-c2nc3cc(F)ccc3[nH]2)C1,-0.43370813459905
OC1CCN(CC2CCCCN2C(=O)c2cccc(c2)-c2cccc(c2)-c2nc3cc(F)ccc3[nH]2)C1,-0.0544615630860222
CCCCCCCCCn1c(NCc2cc(Cl)ccc2O)nc2ccccc12,-0.08330726146153145
NC1=NC(C(=O)N1CCCc1ccccc1)(c1ccccc1)c1cccc(O)c1,0.08913879930275781
NC1=NC(C(=O)N1CCCc1ccccc1)(c1ccccc1)c1cccc(O)c1,-0.07804624365498024
Cn1ccnc1CNC(=O)c1ccc(cc1)-c1ccc(s1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,-0.15595721413003386
Cn1ccnc1CNC(=O)c1ccc(cc1)-c1cccc(c1)-c1nc2cc(F)ccc2[nH]1,-0.008789540576992886
Cc1cccc2nc([nH]c12)-c1cccc(c1)-c1cccc(c1)C(=O)NCc1nccn1C,-0.2774687072910306
Cc1cccc2nc([nH]c12)-c1cccc(c1)-c1ccc(cc1)C(=O)NCc1nccn1C,0.12211927715955058
Cn1ccnc1CNC(=O)c1ccc(cc1)-c1cccc(c1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,-0.1407091425710276
Cl.N[C@@H](CCN1CCC(CC1)c1ccc(cc1)C#N)Cc1ccc(Cl)s1,0.10032316238359994
Oc1ccccc1-c1cc(no1)C(=O)N1CCN(CC1)C(c1ccccc1)c1ccccc1,-0.474378933495095
NCCNC(=O)c1ccc(cc1)-c1cnc2[nH]cc(-c3ccc(cc3)C(N)=O)c2c1,-0.7676035485251409
COc1cc(OC)nc(n1)-c1cccc(NC(=O)c2ccc3c(c2)ncn(CCN2CCCCC2)c3=O)c1,-0.1286274891483758
CN(C)Cc1ccc(cc1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(Cc2ccccc2)c3=O)cc1,-0.18907818680750654
CN(C)Cc1cccc(c1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(CCN2CCCCC2)c3=O)cc1,-0.18706741322323775
CCCn1cnc2cc(ccc2c1=O)C(=O)Nc1ccc(cc1)-c1cccc(CN(C)C)c1,-0.03233237669046928
CN(C)Cc1ccc(cc1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(Cc2ccc(C)o2)c3=O)cc1,0.1019901283694365
CN(C)Cc1cccc(c1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(Cc2ccc(C)o2)c3=O)cc1,-0.20410196779958426
CN(C)Cc1cccc(c1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(C2CCCCC2)c3=O)cc1,-0.12838410703248684
CN(C)Cc1cccc(c1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(Cc2ccoc2)c3=O)cc1,-0.11372865627345463
COC(=O)C(NC(=O)c1ccc(cc1)-c1ccc(s1)-c1nc2ccccc2[nH]1)c1ccc(O)cc1,-0.13215133002532942
Fc1cc(NC(=O)c2ccc3c(c2)ncn(Cc2ccccc2)c3=O)cc(c1)-c1cccnc1,0.12391581025642871
CN1CCC(CC1)Oc1ccc(NC(=O)c2ccc3c(c2)ncn(Cc2ccccc2)c3=O)cc1Cl,-0.020387381323416467
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(cc1)-c1cccc(CNCCc2cccs2)c1,-0.03251591235610229
OC(=O)C(F)(F)F.COc1ccc(cc1S(=O)(=O)NCc1ccccc1)-c1cccc(CNC2CCN(C)CC2)c1,-0.05845606407478762
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(s1)-c1cccc(CNCCc2cccs2)c1,-0.1520575682552315
OC(=O)C(F)(F)F.CN1CCC(CC1)NCc1cccc(c1)-c1cccc(c1)S(=O)(=O)NCc1ccccc1,-0.12551497699874914
OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1cccc(c1)-c1cccc(CNCCc2cccs2)c1,-0.12342923933297452
OC(=O)C(F)(F)F.CN1CCC(CC1)NCc1cccc(c1)-c1ccc(c(C)c1)S(=O)(=O)NCc1ccccc1,-0.08664222249447699
OC(=O)C(F)(F)F.CN1CCC(CC1)NCc1cccc(c1)-c1ccc(c(C)c1)S(=O)(=O)NC1CCC1,-0.1361407837798287
OC(=O)C(F)(F)F.Cc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1cccc(CNCc2ccccc2)c1,-0.13576688218170657
OC(=O)C(F)(F)F.CN1CCC(CC1)NCc1cccc(c1)-c1ccc(c(C)c1)S(=O)(=O)NCCN1CCCC1,-0.01012583615446948
CCOc1ccc(cc1)N(CC)S(=O)(=O)c1cc(Br)cc2CCN(C(=O)C3CC3)c12,-0.8722014035013503
CN(C)CCCN1CCN(CC1)C(=O)c1cccc(c1)-c1noc(n1)C(F)(F)F,-0.4520886917290673
Fc1ccc(CN2CCN(CC2)c2ncnc3cc(sc23)-c2ccccc2)cc1,0.006546060588409267
CCCc1cc(nc(Nc2ccc(Cl)cc2)n1)N1CCC(CC1)N1CCCC1,-0.11647552034038698
CCCc1cc(nc(Nc2ccc(OC)cc2)n1)N1CCC(CC1)N1CCCC1,-0.09313821022332547
CCCc1cc(nc(Nc2ccc(OC)cc2)n1)N1CCC(C1)N(CC)CC,-0.7737432017920779
CCCc1cc(nc(Nc2ccc(OC)cc2)n1)N1CCC(CC1)(N1CCCCC1)c1ccccc1,0.035911152676012956
CC(CN(C)C)C(=O)Nc1ccc(cc1)-c1csc(c1)-c1nc2ccccc2[nH]1,0.1190753829432213
CC(CN1CCN(C)CC1)C(=O)Nc1ccc(cc1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.07702563393098649
CN1CCN(CC(=O)Nc2ccc(cc2)-c2csc(c2)-c2nc3ccccc3[nH]2)CC1,0.19320763949071507
CC(=O)Nc1ccc(cn1)C(=O)Nc1ccc(cc1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.2284547697231859
Cc1nnsc1C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.45508732775643734
CNC(=O)Cc1ccc(cc1)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.5631216895322606
Cn1cncc1C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.34927966005018696
CC(=O)Nc1cc(ccc1C)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.3329658883473514
CC(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.7428051361469282
NC(=O)c1cccc(c1)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.8766302327242472
NC(=O)c1ccc(cc1)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.45475039486028734
Cc1cnc(cn1)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.5607888292908096
O=C(Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1)c1ccncc1,-0.5923016270137709
O=C(Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1)c1cccnc1,-0.6382981129087861
O=C(Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1)c1ccoc1,-0.6762115154319033
CC(=O)Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1,-0.9250207842674202
O=C(Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1)c1cc(=O)c2ccccc2[nH]1,-0.6336009828664556
OC(=O)C(F)(F)F.Fc1ccc(CNCc2cccc(c2)-c2ccc(cc2)S(=O)(=O)NCCN2CCCC2)cc1,-0.13710445962450668
OC(=O)C(F)(F)F.COc1ccc(cc1S(=O)(=O)NCCN1CCCC1)-c1cccc(CNCc2ccc(F)cc2)c1,0.2663333661601738
OC(=O)C(F)(F)F.CN(C)Cc1ccc(cc1)-c1cc2c(ccnc2[nH]1)-c1ccc(CN(C)C)cc1,-0.05190947620179934
FC(F)(F)c1cccc(NC(=O)c2cccc(NC(=O)Cn3c4ccccc4ncc3=O)c2)c1,-0.5567811203201238
CC(=O)c1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1N1CCCC1,-0.07955827512180363
CCCOc1ccc(cc1NC(=O)c1nc2nc(C)cc(C)n2n1)C(F)(F)F,-0.6007546487038053
Cl.COc1ccc(OCCCN2CCCCC2)cc1S(=O)(=O)c1ccc(OCc2ccc(cc2)C(F)(F)F)cc1,0.004220884044234733
Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0.1181760663897734
COc1ccccc1-n1c(csc1=NC(=O)c1ccccc1)-c1ccc2ccccc2c1,-0.6907728574561178
Cl.CC(C)N1CCC(CC1)Oc1ccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)cc1,-0.028094089027897756
O=C(Nc1ccc2ccccc2n1)c1ccccc1Sc1ccccc1C#N,-0.2947974954779019
COc1cccc(c1)C(=O)NCc1n[nH]c(=S)n1-c1ccc(Cl)c(Cl)c1,-0.7615391328886337
CCN(CC)CCNC(=O)c1ccc(NC(=O)c2oc3c(Cl)cccc3c2C)cc1,-0.15309064467305808
CC(C)C(NC(=O)c1c(F)cccc1F)C(=O)Nc1ccc(Cc2nc3ccccc3s2)cc1,-0.34917687521532226
CC(C)Cn1nc(C)c2cc(sc12)C(=O)Nc1nc(cs1)-c1ccccn1,-0.017070670911257562
COc1cc(ccc1OCC(=O)Nc1cccc(c1)C(F)(F)F)C(=O)Nc1nc2ccccc2[nH]1,-0.13188111133457955
O=C(Nc1ccc(cc1)-c1nc2ccccc2[nH]1)C=Cc1cccs1,0.05571853242885628
Cc1ccc(Oc2ccccc2NC(=O)CCc2nc3ccccc3c(=O)[nH]2)cc1,-0.08224880126877673
NC(=O)c1ccsc1NC(=O)CNC(c1ccccc1)c1ccccc1,-0.027697646895827863
COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)c1cnn(n1)-c1ccccc1,-0.6424472811562413
CC(C)n1ncc2c(cc(nc12)-c1ccccc1)C(=O)N1CCCc2ccccc12,-0.22118757728574817
COc1cc2CC(C)Oc2cc1C=CC(=O)N1CCN(Cc2nc(=O)c3c(C)c(C)sc3[nH]2)CC1,0.007475314826583688
OC=O.CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1C)N1CCCCS1(=O)=O,-0.2857835010812658
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H]1CCc2ccccc12)N1CCCC1=O,0.010145730967362368
Cc1[nH]c(C)c(-c2ccc(OCc3ccc(F)cc3)cc2)c(=O)c1Cl,-0.24734853689691294
Cl.CNCCCN(C)C(=O)Oc1c(Br)c(C)nc(C)c1-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,-0.413677972742943
Cl.CC(C)NCCN(C(C)C)C(=O)Oc1c(Br)c(C)nc(C)c1-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,-0.7664724885604759
CCC(C)(C)c1ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)cc1,-0.1525433092651597
Clc1ccc(c(NC(=O)C2(CC2)c2ccccc2)c1)-n1cncn1,-0.3424454282862897
FC(F)(F)c1ccc(c(NC(=O)C2(CC2)c2ccccc2)c1)-n1cncn1,-1.2208896928177195
COc1ccc(cc1)-c1nc(NC(=O)CSc2ccccc2)sc1C,-0.11698947905907141
CN(C1CCN(C)CC1)c1cc(C)nc(Nc2ccc(Cl)cc2)n1,-0.5372286947934545
Cl.CC(C)Cc1cn(-c2nc(cs2)-c2nc3ccccc3[nH]2)c2ccncc12,-1.0457574905606752
COc1ccc(cc1Nc1ncc(cn1)-c1cccc(c1)N(C)C)C(=O)NCc1ccc(N)nc1C,-0.0470231937851147
CCN(CC)CCCN1CCN(CC1)C(=O)c1cccc(c1)-c1noc(n1)C(F)(F)F,-0.8120049164950142
FC(F)(F)c1nc(no1)-c1cccc(c1)C(=O)N1CCN(CC1)C(=O)c1ccc2cc[nH]c2c1,-0.9701184125484188
FC(F)(F)c1nc(no1)-c1cccc(c1)C(=O)N1CCN(CC1)c1ccncc1,-0.6327115713438782
FC(F)(F)c1nc(no1)-c1cccc(c1)C(=O)N1CCN(CC1)c1ccc(cn1)C#N,-0.6584865122333629
FC(F)(F)c1nc(no1)-c1cccc(c1)C(=O)N1CCN(CC1)c1nsc2ccccc12,-0.8388310041384482
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(Oc3ccccc3)cc2)n1,-0.5262896541936205
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)cc2)n1,-0.38636774776547894
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(Br)cc2F)n1,-0.2612536562339333
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2cccc(OC(F)(F)F)c2)n1,-0.6398668226598586
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(OC)cc2)n1,-0.20670553727529295
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2cccc3CCCCc23)n1,0.013576426029847995
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2cc(Br)ccc2C)n1,-0.39220235497000466
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(F)c(c2)C(F)(F)F)n1,-0.8326192983331631
OC(=O)C(F)(F)F.CCCc1ccccc1Nc1nc(C)cc(n1)N(CC)CCCN1CCCCC1,-0.20648522069635325
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(cc2)C(F)(F)F)n1,-0.4268124427561911
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)c(Br)c2)n1,-0.6057192511885569
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)c(F)c2)n1,-0.5645623450451811
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)c(Cl)c2)n1,-0.6845970394683012
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(Cl)c(c2)C(F)(F)F)n1,-0.7624411020273045
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)c(C)c2)n1,0.008600171761917567
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)cc2Br)n1,-0.7649776898824752
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)cc2Cl)n1,-0.4700647882280118
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc3CCCc3c2)n1,-0.40461200373396355
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)cc2C(F)(F)F)n1,-0.2642603310742535
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)cc2C)n1,-0.4542316022390408
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2cc(Cl)ccc2C)n1,-0.19843901535569936
OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(Cl)cc2C)n1,-0.13701584671240882
